Date,Close_sp500,Close_tbill,Close_msft
1997-02-28,790.82,5.07,12.15
1997-03-03,795.31,5.09,12.4
1997-03-04,790.95,5.08,12.35
1997-03-05,801.99,5.06,12.57
1997-03-06,798.56,5.07,12.18
1997-03-07,804.97,5.08,12.06
1997-03-10,813.65,5.05,12.46
1997-03-11,811.34,5.03,12.26
1997-03-12,804.26,5.06,12.3
1997-03-13,789.56,5.1,12.41
1997-03-14,793.17,5.09,12.34
1997-03-17,795.71,5.12,12.52
1997-03-18,789.66,5.13,12.41
1997-03-19,785.77,5.15,12.06
1997-03-20,782.65,5.19,11.96
1997-03-21,784.1,5.26,11.71
1997-03-24,790.89,5.25,11.23
1997-03-25,789.07,5.25,11.25
1997-03-26,790.5,5.21,11.74
1997-03-27,773.88,5.22,11.68
1997-03-31,757.12,5.17,11.42
1997-04-01,759.64,5.16,11.62
1997-04-02,750.11,5.14,11.46
1997-04-03,750.32,5.12,11.85
1997-04-04,757.9,5.14,11.74
1997-04-07,762.13,5.15,11.95
1997-04-08,766.12,5.1,12.24
1997-04-09,760.6,5.1,12.21
1997-04-10,758.34,5.14,12.06
1997-04-11,737.65,5.15,11.84
1997-04-14,743.73,5.15,12.13
1997-04-15,754.72,5.14,12.1
1997-04-16,763.53,5.15,12.24
1997-04-17,761.77,5.14,12.23
1997-04-18,766.34,5.14,13.41
1997-04-21,760.37,5.15,13.41
1997-04-22,774.61,5.2,13.78
1997-04-23,773.64,5.2,14.34
1997-04-24,771.18,5.17,14.22
1997-04-25,765.37,5.16,14.16
1997-04-28,772.96,5.18,14.31
1997-04-29,794.05,5.12,14.83
1997-04-30,801.34,5.1,15.14
1997-05-01,798.53,5.09,15.08
1997-05-02,812.97,5.09,15.05
1997-05-05,830.29,5.01,14.98
1997-05-06,827.76,5.04,14.62
1997-05-07,815.62,5.09,14.39
1997-05-08,820.26,5.06,14.5
1997-05-09,824.78,5.04,14.55
1997-05-12,837.66,5.02,14.72
1997-05-13,833.13,5.06,14.67
1997-05-14,836.04,5.03,14.44
1997-05-15,841.88,4.97,14.59
1997-05-16,829.75,5.05,14.38
1997-05-19,833.27,5.16,14.34
1997-05-20,841.66,5.11,14.84
1997-05-21,839.35,4.99,15.0
1997-05-22,835.66,5.02,15.03
1997-05-23,847.03,5.03,15.31
1997-05-27,849.71,4.98,15.78
1997-05-28,847.21,5.0,15.68
1997-05-29,844.08,4.9,15.68
1997-05-30,848.28,4.82,15.45
1997-06-02,846.36,4.78,15.5
1997-06-03,845.48,4.95,15.05
1997-06-04,840.11,4.96,14.85
1997-06-05,843.43,4.98,15.02
1997-06-06,858.01,4.92,15.46
1997-06-09,862.91,4.9,15.59
1997-06-10,865.27,4.91,15.55
1997-06-11,869.57,4.85,15.82
1997-06-12,883.46,4.83,15.82
1997-06-13,893.27,4.84,16.15
1997-06-16,893.9,4.83,16.37
1997-06-17,894.42,4.91,16.72
1997-06-18,889.06,4.93,16.22
1997-06-19,897.99,4.94,16.11
1997-06-20,898.7,4.94,16.18
1997-06-23,878.62,5.03,15.96
1997-06-24,896.34,5.0,16.45
1997-06-25,888.99,4.97,16.25
1997-06-26,883.68,4.99,15.98
1997-06-27,887.3,5.0,15.89
1997-06-30,885.14,5.05,15.75
1997-07-01,891.03,5.1,15.57
1997-07-02,904.03,5.09,16.0
1997-07-03,916.92,5.0,16.14
1997-07-07,912.2,4.94,16.14
1997-07-08,918.75,4.96,16.35
1997-07-09,907.54,4.97,16.29
1997-07-10,913.78,4.99,16.18
1997-07-11,916.68,4.99,16.17
1997-07-14,918.38,5.0,16.94
1997-07-15,925.76,5.06,17.25
1997-07-16,936.59,5.04,18.5
1997-07-17,931.61,5.07,18.63
1997-07-18,915.3,5.11,17.51
1997-07-21,912.94,5.13,16.94
1997-07-22,933.98,5.09,17.96
1997-07-23,936.56,5.05,17.62
1997-07-24,940.3,5.07,17.19
1997-07-25,938.79,5.08,17.26
1997-07-28,936.45,5.1,17.07
1997-07-29,942.29,5.09,17.44
1997-07-30,952.29,5.09,17.58
1997-07-31,954.31,5.1,17.62
1997-08-01,947.14,5.13,17.52
1997-08-04,950.3,5.14,17.64
1997-08-05,952.37,5.14,17.86
1997-08-06,960.32,5.14,17.87
1997-08-07,951.19,5.15,17.93
1997-08-08,933.54,5.14,17.44
1997-08-11,937.0,5.16,17.23
1997-08-12,926.53,5.17,16.95
1997-08-13,922.02,5.17,16.95
1997-08-14,924.77,5.18,16.98
1997-08-15,900.81,5.13,16.56
1997-08-18,912.49,5.11,16.68
1997-08-19,926.01,5.08,17.3
1997-08-20,939.35,5.09,17.51
1997-08-21,925.05,5.12,17.18
1997-08-22,923.54,5.09,17.1
1997-08-25,920.16,5.14,17.01
1997-08-26,913.02,5.12,16.82
1997-08-27,913.7,5.13,16.77
1997-08-28,903.67,5.09,16.45
1997-08-29,899.47,5.09,16.47
1997-09-02,927.58,5.05,17.09
1997-09-03,927.86,5.01,17.02
1997-09-04,930.87,5.0,17.22
1997-09-05,929.05,5.02,17.11
1997-09-08,931.2,5.0,17.36
1997-09-09,933.62,4.99,17.38
1997-09-10,919.03,4.96,16.84
1997-09-11,912.59,4.98,17.05
1997-09-12,923.91,4.96,17.19
1997-09-15,919.77,4.99,16.28
1997-09-16,945.64,4.92,16.99
1997-09-17,943.0,4.97,16.6
1997-09-18,947.29,4.95,16.48
1997-09-19,950.51,4.92,16.84
1997-09-22,955.43,4.89,16.61
1997-09-23,951.93,4.85,16.88
1997-09-24,944.48,4.8,16.5
1997-09-25,937.91,4.79,16.54
1997-09-26,945.22,4.85,16.62
1997-09-29,953.34,4.86,16.76
1997-09-30,947.28,4.97,16.49
1997-10-01,955.41,4.96,16.68
1997-10-02,960.46,4.92,16.6
1997-10-03,965.03,4.89,16.81
1997-10-06,972.69,4.85,16.84
1997-10-07,983.12,4.92,17.02
1997-10-08,973.84,4.96,17.32
1997-10-09,970.62,4.98,17.31
1997-10-10,966.98,4.99,17.01
1997-10-13,968.1,4.99,17.04
1997-10-14,970.28,4.95,17.03
1997-10-15,965.72,4.92,16.91
1997-10-16,955.25,4.93,16.69
1997-10-17,944.16,4.89,16.48
1997-10-20,955.61,4.9,16.53
1997-10-21,972.28,4.96,17.26
1997-10-22,968.49,5.0,16.91
1997-10-23,950.69,4.97,16.9
1997-10-24,941.64,5.01,16.87
1997-10-27,876.99,4.95,16.06
1997-10-28,921.85,5.09,16.62
1997-10-29,919.16,5.05,16.31
1997-10-30,903.68,5.02,16.03
1997-10-31,914.62,5.06,16.2
1997-11-03,938.99,5.1,16.71
1997-11-04,940.76,5.1,16.73
1997-11-05,942.76,5.12,16.64
1997-11-06,938.03,5.15,16.45
1997-11-07,927.51,5.15,16.39
1997-11-10,921.13,5.2,16.22
1997-11-11,923.78,5.2,16.28
1997-11-12,905.96,5.15,16.1
1997-11-13,916.66,5.13,16.39
1997-11-14,928.35,5.12,16.61
1997-11-17,946.2,5.16,16.81
1997-11-18,938.23,5.15,16.7
1997-11-19,944.59,5.13,16.83
1997-11-20,958.98,5.13,17.06
1997-11-21,963.09,5.1,17.18
1997-11-24,946.67,5.14,16.88
1997-11-25,950.82,5.14,17.32
1997-11-26,951.64,5.09,17.64
1997-11-28,955.4,5.06,17.63
1997-12-01,974.77,5.09,17.92
1997-12-02,971.68,5.1,17.72
1997-12-03,976.77,5.1,18.03
1997-12-04,973.1,5.1,17.76
1997-12-05,983.79,5.16,17.83
1997-12-08,982.37,5.19,18.21
1997-12-09,975.78,5.1,17.98
1997-12-10,969.79,5.06,17.72
1997-12-11,954.94,5.05,17.33
1997-12-12,953.39,5.05,17.04
1997-12-15,963.39,5.09,16.96
1997-12-16,968.04,5.06,17.33
1997-12-17,965.54,5.09,16.9
1997-12-18,955.3,5.08,16.31
1997-12-19,946.78,5.24,16.03
1997-12-22,953.7,5.3,15.82
1997-12-23,939.13,5.34,15.36
1997-12-24,932.7,5.22,14.82
1997-12-26,936.46,5.18,15.05
1997-12-29,953.35,5.25,15.74
1997-12-30,970.84,5.24,16.23
1997-12-31,970.43,5.2,16.1
1998-01-02,975.04,5.17,16.34
1998-01-05,977.07,5.08,16.25
1998-01-06,966.58,5.08,16.34
1998-01-07,964.0,5.09,16.14
1998-01-08,956.05,4.96,16.26
1998-01-09,927.69,4.92,15.82
1998-01-12,939.21,4.92,16.14
1998-01-13,952.12,5.07,16.46
1998-01-14,957.94,5.04,16.34
1998-01-15,950.73,4.98,16.49
1998-01-16,961.51,5.0,16.85
1998-01-20,978.6,5.01,17.17
1998-01-21,970.81,4.99,17.07
1998-01-22,963.04,4.99,17.27
1998-01-23,957.59,5.04,17.23
1998-01-26,956.95,5.03,17.66
1998-01-27,969.02,5.11,18.09
1998-01-28,977.46,5.08,18.57
1998-01-29,985.49,5.05,18.47
1998-01-30,980.28,5.04,18.59
1998-02-02,1001.27,5.09,19.3
1998-02-03,1006.0,5.09,19.42
1998-02-04,1006.9,4.97,19.54
1998-02-05,1003.54,4.99,19.37
1998-02-06,1012.46,5.04,19.7
1998-02-09,1010.74,5.01,19.59
1998-02-10,1019.01,5.08,19.84
1998-02-11,1020.01,5.07,19.8
1998-02-12,1024.14,5.1,19.78
1998-02-13,1020.09,5.08,19.62
1998-02-17,1022.76,5.04,19.24
1998-02-18,1032.08,5.05,19.27
1998-02-19,1028.28,5.05,19.3
1998-02-20,1034.21,5.07,19.33
1998-02-23,1038.14,5.1,20.34
1998-02-24,1030.56,5.18,20.46
1998-02-25,1042.9,5.17,21.17
1998-02-26,1048.67,5.18,21.31
1998-02-27,1049.34,5.18,21.12
1998-03-02,1047.7,5.17,20.76
1998-03-03,1052.02,5.07,21.06
1998-03-04,1047.33,5.03,20.51
1998-03-05,1035.05,5.03,19.95
1998-03-06,1055.69,5.01,20.62
1998-03-09,1052.31,5.01,19.83
1998-03-10,1064.25,4.96,20.31
1998-03-11,1068.47,4.94,20.11
1998-03-12,1069.92,4.94,20.4
1998-03-13,1068.61,4.96,20.53
1998-03-16,1079.27,4.96,20.43
1998-03-17,1080.45,5.01,20.03
1998-03-18,1085.52,5.02,20.37
1998-03-19,1089.74,5.03,20.43
1998-03-20,1099.16,5.04,20.39
1998-03-23,1095.55,5.01,20.9
1998-03-24,1105.65,5.01,21.17
1998-03-25,1101.93,5.02,22.13
1998-03-26,1100.8,5.06,21.99
1998-03-27,1095.44,5.06,21.88
1998-03-30,1093.6,5.08,21.91
1998-03-31,1101.75,4.99,22.3
1998-04-01,1108.15,4.97,22.52
1998-04-02,1120.01,4.96,22.75
1998-04-03,1122.7,4.93,23.18
1998-04-06,1121.38,4.97,22.41
1998-04-07,1109.55,4.91,21.74
1998-04-08,1101.65,4.91,22.16
1998-04-09,1110.67,4.93,22.18
1998-04-13,1109.69,5.05,22.08
1998-04-14,1115.75,5.0,22.04
1998-04-15,1119.32,4.95,22.77
1998-04-16,1108.17,4.91,22.85
1998-04-17,1122.72,4.91,22.96
1998-04-20,1123.65,4.91,23.58
1998-04-21,1126.67,4.94,23.64
1998-04-22,1130.54,4.94,24.64
1998-04-23,1119.58,4.95,23.55
1998-04-24,1107.9,4.93,22.96
1998-04-27,1086.54,4.94,22.51
1998-04-28,1085.11,4.92,22.4
1998-04-29,1094.62,4.93,22.55
1998-04-30,1111.75,4.85,22.46
1998-05-01,1121.0,4.88,22.33
1998-05-04,1122.07,4.9,21.94
1998-05-05,1115.5,4.97,21.87
1998-05-06,1104.92,4.99,21.52
1998-05-07,1095.14,4.97,20.78
1998-05-08,1108.14,4.99,21.37
1998-05-11,1106.64,4.99,21.0
1998-05-12,1115.79,4.99,21.35
1998-05-13,1118.86,4.98,21.67
1998-05-14,1117.37,5.03,22.16
1998-05-15,1108.73,5.03,22.29
1998-05-18,1105.82,5.04,21.45
1998-05-19,1109.52,5.07,21.56
1998-05-20,1119.06,5.06,21.37
1998-05-21,1114.64,5.1,21.52
1998-05-22,1110.47,5.07,21.32
1998-05-26,1094.02,5.0,20.84
1998-05-27,1092.23,4.95,21.43
1998-05-28,1097.6,4.92,21.51
1998-05-29,1090.82,4.89,21.13
1998-06-01,1090.98,4.86,20.87
1998-06-02,1093.22,4.97,21.31
1998-06-03,1082.73,4.99,21.01
1998-06-04,1094.83,4.98,21.45
1998-06-05,1113.86,4.97,21.49
1998-06-08,1115.72,4.98,21.35
1998-06-09,1118.41,5.0,21.7
1998-06-10,1112.28,5.0,21.43
1998-06-11,1094.58,4.96,21.26
1998-06-12,1098.84,4.98,21.37
1998-06-15,1077.01,4.97,21.42
1998-06-16,1087.59,5.02,22.4
1998-06-17,1107.11,5.08,22.69
1998-06-18,1106.37,5.04,22.72
1998-06-19,1100.65,5.02,23.6
1998-06-22,1103.21,4.98,23.88
1998-06-23,1119.49,4.94,25.11
1998-06-24,1132.88,4.91,26.15
1998-06-25,1129.28,4.86,25.31
1998-06-26,1133.2,4.86,26.03
1998-06-29,1138.49,4.87,26.77
1998-06-30,1133.84,4.97,27.01
1998-07-01,1148.56,4.95,27.25
1998-07-02,1146.42,4.93,26.73
1998-07-06,1157.33,4.92,26.87
1998-07-07,1154.66,4.97,26.9
1998-07-08,1166.38,4.95,27.38
1998-07-09,1158.56,4.93,27.66
1998-07-10,1164.33,4.92,28.21
1998-07-13,1165.19,4.94,29.3
1998-07-14,1177.58,5.02,29.03
1998-07-15,1174.81,5.0,29.25
1998-07-16,1183.99,5.02,29.25
1998-07-17,1186.75,5.01,29.39
1998-07-20,1184.1,4.99,29.16
1998-07-21,1165.07,4.93,28.11
1998-07-22,1164.08,4.93,29.09
1998-07-23,1139.75,4.96,28.16
1998-07-24,1140.8,4.94,28.36
1998-07-27,1147.27,4.94,29.09
1998-07-28,1130.24,4.92,27.97
1998-07-29,1125.21,4.93,27.58
1998-07-30,1142.95,4.92,28.27
1998-07-31,1120.67,4.95,27.4
1998-08-03,1112.44,4.97,27.02
1998-08-04,1072.12,4.95,26.04
1998-08-05,1081.43,4.94,25.99
1998-08-06,1089.63,4.88,26.63
1998-08-07,1089.45,4.87,26.38
1998-08-10,1083.14,4.85,26.03
1998-08-11,1068.98,4.88,25.78
1998-08-12,1084.22,4.9,26.18
1998-08-13,1074.91,4.92,25.9
1998-08-14,1062.75,4.9,25.98
1998-08-17,1083.67,4.92,26.74
1998-08-18,1101.2,4.95,27.72
1998-08-19,1098.06,4.93,27.55
1998-08-20,1091.6,4.91,28.05
1998-08-21,1081.24,4.87,27.57
1998-08-24,1088.14,4.93,27.5
1998-08-25,1092.85,4.94,28.11
1998-08-26,1084.19,4.92,28.05
1998-08-27,1042.59,4.84,27.23
1998-08-28,1027.14,4.78,26.23
1998-08-31,957.28,4.76,23.91
1998-09-01,994.26,4.77,25.23
1998-09-02,990.48,4.77,25.06
1998-09-03,982.26,4.71,24.73
1998-09-04,973.89,4.73,24.08
1998-09-08,1023.46,4.73,25.41
1998-09-09,1006.2,4.75,25.48
1998-09-10,980.19,4.65,25.11
1998-09-11,1009.06,4.73,25.98
1998-09-14,1029.72,4.75,26.42
1998-09-15,1037.68,4.66,26.99
1998-09-16,1045.48,4.63,26.96
1998-09-17,1018.87,4.57,26.15
1998-09-18,1020.09,4.49,26.26
1998-09-21,1023.89,4.59,26.88
1998-09-22,1029.63,4.69,27.21
1998-09-23,1066.09,4.57,28.31
1998-09-24,1042.72,4.48,27.44
1998-09-25,1044.75,4.41,28.17
1998-09-28,1048.69,4.37,27.74
1998-09-29,1049.02,4.32,28.13
1998-09-30,1017.01,4.25,27.43
1998-10-01,986.39,4.13,25.93
1998-10-02,1002.6,4.1,25.95
1998-10-05,988.56,4.02,25.22
1998-10-06,984.59,4.05,24.33
1998-10-07,970.68,4.05,23.45
1998-10-08,959.44,3.73,22.72
1998-10-09,984.39,3.81,24.14
1998-10-12,997.71,3.81,24.86
1998-10-13,994.8,3.81,24.03
1998-10-14,1005.53,3.92,24.97
1998-10-15,1047.49,4.02,26.28
1998-10-16,1056.42,3.53,26.18
1998-10-19,1062.39,3.69,25.65
1998-10-20,1063.93,3.91,24.98
1998-10-21,1069.92,3.9,26.52
1998-10-22,1078.48,3.86,27.41
1998-10-23,1070.67,3.87,26.51
1998-10-26,1072.32,3.99,26.68
1998-10-27,1065.34,4.06,26.28
1998-10-28,1068.09,4.18,26.34
1998-10-29,1085.93,4.21,26.57
1998-10-30,1098.67,4.21,26.38
1998-11-02,1111.6,4.3,26.37
1998-11-03,1110.84,4.38,26.21
1998-11-04,1118.67,4.45,26.29
1998-11-05,1133.85,4.43,26.51
1998-11-06,1141.01,4.55,27.24
1998-11-09,1130.2,4.51,27.58
1998-11-10,1128.26,4.44,27.93
1998-11-11,1120.97,4.44,27.68
1998-11-12,1117.69,4.39,27.1
1998-11-13,1125.72,4.35,27.41
1998-11-16,1135.87,4.41,27.12
1998-11-17,1139.32,4.3,27.88
1998-11-18,1144.48,4.32,27.35
1998-11-19,1152.61,4.32,27.85
1998-11-20,1163.55,4.35,28.31
1998-11-23,1188.21,4.47,29.7
1998-11-24,1182.99,4.49,30.33
1998-11-25,1186.87,4.45,30.96
1998-11-27,1192.33,4.43,31.91
1998-11-30,1163.63,4.42,30.4
1998-12-01,1175.28,4.38,32.27
1998-12-02,1171.25,4.37,31.59
1998-12-03,1150.14,4.33,30.43
1998-12-04,1176.74,4.36,31.74
1998-12-07,1187.7,4.38,33.28
1998-12-08,1181.38,4.31,32.69
1998-12-09,1183.49,4.31,33.3
1998-12-10,1165.02,4.36,32.78
1998-12-11,1166.46,4.39,33.39
1998-12-14,1141.2,4.39,31.88
1998-12-15,1162.83,4.38,32.86
1998-12-16,1161.94,4.34,33.33
1998-12-17,1179.98,4.34,33.49
1998-12-18,1188.03,4.38,34.34
1998-12-21,1202.84,4.43,35.0
1998-12-22,1203.57,4.41,34.5
1998-12-23,1228.54,4.46,35.78
1998-12-24,1226.27,4.45,35.32
1998-12-28,1225.49,4.45,35.48
1998-12-29,1241.81,4.48,35.01
1998-12-30,1231.93,4.43,34.64
1998-12-31,1229.23,4.35,34.56
1999-01-04,1228.1,4.37,35.14
1999-01-05,1244.78,4.37,36.51
1999-01-06,1272.34,4.37,37.69
1999-01-07,1269.73,4.31,37.5
1999-01-08,1275.09,4.36,37.35
1999-01-11,1263.88,4.39,36.76
1999-01-12,1239.51,4.36,35.43
1999-01-13,1234.4,4.34,35.84
1999-01-14,1212.19,4.31,35.32
1999-01-15,1243.26,4.32,37.32
1999-01-19,1252.0,4.28,38.78
1999-01-20,1256.62,4.29,40.53
1999-01-21,1235.16,4.21,39.45
1999-01-22,1225.19,4.25,38.94
1999-01-25,1233.98,4.29,40.34
1999-01-26,1252.31,4.35,42.75
1999-01-27,1243.17,4.36,42.02
1999-01-28,1265.37,4.37,43.36
1999-01-29,1279.64,4.36,43.61
1999-02-01,1273.0,4.41,43.1
1999-02-02,1261.99,4.41,41.77
1999-02-03,1272.07,4.36,41.57
1999-02-04,1248.49,4.36,39.64
1999-02-05,1239.4,4.39,39.87
1999-02-08,1243.77,4.4,41.18
1999-02-09,1216.14,4.41,39.89
1999-02-10,1223.55,4.37,40.03
1999-02-11,1254.04,4.39,40.56
1999-02-12,1230.13,4.42,39.31
1999-02-16,1241.87,4.4,38.94
1999-02-17,1224.03,4.41,37.38
1999-02-18,1237.28,4.41,36.32
1999-02-19,1239.22,4.45,36.82
1999-02-22,1272.14,4.49,37.08
1999-02-23,1271.18,4.54,38.74
1999-02-24,1253.41,4.54,38.1
1999-02-25,1245.02,4.5,38.25
1999-02-26,1238.33,4.55,37.41
1999-03-01,1236.16,4.58,37.82
1999-03-02,1225.5,4.54,37.02
1999-03-03,1227.7,4.48,37.29
1999-03-04,1246.64,4.48,37.94
1999-03-05,1275.47,4.49,38.61
1999-03-08,1282.73,4.5,39.62
1999-03-09,1279.84,4.47,40.32
1999-03-10,1286.84,4.47,40.22
1999-03-11,1297.68,4.48,40.23
1999-03-12,1294.59,4.47,39.92
1999-03-15,1307.26,4.46,41.34
1999-03-16,1306.38,4.43,42.13
1999-03-17,1297.82,4.4,41.65
1999-03-18,1316.55,4.37,42.97
1999-03-19,1299.29,4.38,42.66
1999-03-22,1297.01,4.39,43.06
1999-03-23,1262.14,4.38,41.51
1999-03-24,1268.59,4.38,42.68
1999-03-25,1289.99,4.39,44.84
1999-03-26,1282.8,4.39,44.39
1999-03-29,1310.17,4.39,46.04
1999-03-30,1300.75,4.37,46.35
1999-03-31,1286.37,4.36,44.67
1999-04-01,1293.72,4.3,46.2
1999-04-05,1321.12,4.29,47.32
1999-04-06,1317.89,4.29,46.88
1999-04-07,1326.89,4.28,46.51
1999-04-08,1343.98,4.27,47.13
1999-04-09,1348.35,4.26,46.97
1999-04-12,1358.63,4.22,46.35
1999-04-13,1349.82,4.17,44.92
1999-04-14,1328.44,4.16,42.8
1999-04-15,1322.85,4.19,44.29
1999-04-16,1319.0,4.22,43.17
1999-04-19,1289.48,4.21,40.37
1999-04-20,1306.17,4.25,41.43
1999-04-21,1336.12,4.24,40.87
1999-04-22,1358.82,4.27,42.33
1999-04-23,1356.85,4.31,42.86
1999-04-26,1360.04,4.35,43.86
1999-04-27,1362.8,4.37,41.87
1999-04-28,1350.91,4.38,40.93
1999-04-29,1342.83,4.38,40.9
1999-04-30,1335.18,4.43,40.52
1999-05-03,1354.63,4.46,39.81
1999-05-04,1332.0,4.49,38.9
1999-05-05,1347.31,4.48,39.43
1999-05-06,1332.05,4.48,38.85
1999-05-07,1345.0,4.47,39.4
1999-05-10,1340.3,4.47,39.72
1999-05-11,1355.61,4.48,39.81
1999-05-12,1364.0,4.47,40.12
1999-05-13,1367.56,4.45,39.43
1999-05-14,1337.8,4.5,38.31
1999-05-17,1339.49,4.55,39.43
1999-05-18,1333.32,4.53,39.22
1999-05-19,1344.23,4.5,39.53
1999-05-20,1338.83,4.48,39.09
1999-05-21,1330.29,4.46,38.66
1999-05-24,1306.65,4.5,38.5
1999-05-25,1284.4,4.51,38.0
1999-05-26,1304.76,4.52,39.12
1999-05-27,1281.41,4.52,39.06
1999-05-28,1301.84,4.51,40.22
1999-06-01,1294.26,4.54,39.12
1999-06-02,1294.81,4.6,39.09
1999-06-03,1299.54,4.52,38.06
1999-06-04,1327.75,4.43,39.65
1999-06-07,1334.52,4.39,40.0
1999-06-08,1317.33,4.48,39.56
1999-06-09,1318.64,4.47,41.02
1999-06-10,1302.82,4.53,39.81
1999-06-11,1293.64,4.59,38.93
1999-06-14,1294.0,4.57,38.66
1999-06-15,1301.16,4.59,38.72
1999-06-16,1330.41,4.55,40.37
1999-06-17,1339.9,4.51,41.3
1999-06-18,1342.84,4.52,42.36
1999-06-21,1349.0,4.55,44.33
1999-06-22,1335.88,4.61,43.11
1999-06-23,1333.06,4.59,42.86
1999-06-24,1315.78,4.59,42.17
1999-06-25,1315.31,4.66,42.33
1999-06-28,1331.35,4.67,43.24
1999-06-29,1351.45,4.7,43.86
1999-06-30,1372.71,4.67,44.95
1999-07-01,1380.96,4.57,45.45
1999-07-02,1391.22,4.54,45.85
1999-07-06,1388.12,4.52,44.64
1999-07-07,1395.86,4.53,46.01
1999-07-08,1394.42,4.54,46.13
1999-07-09,1403.28,4.56,46.48
1999-07-12,1399.1,4.56,46.94
1999-07-13,1393.56,4.58,46.66
1999-07-14,1398.17,4.58,47.32
1999-07-15,1409.62,4.57,47.03
1999-07-16,1418.78,4.54,49.56
1999-07-19,1407.65,4.52,49.03
1999-07-20,1377.1,4.49,46.51
1999-07-21,1379.29,4.47,47.19
1999-07-22,1360.97,4.48,45.38
1999-07-23,1356.94,4.52,44.98
1999-07-26,1347.76,4.57,43.67
1999-07-27,1362.84,4.58,44.26
1999-07-28,1365.4,4.57,44.86
1999-07-29,1341.03,4.58,43.33
1999-07-30,1328.72,4.62,42.77
1999-08-02,1328.05,4.65,42.27
1999-08-03,1322.18,4.69,42.24
1999-08-04,1305.33,4.66,42.33
1999-08-05,1313.71,4.58,42.74
1999-08-06,1300.29,4.66,42.42
1999-08-09,1297.8,4.74,41.77
1999-08-10,1281.43,4.81,41.34
1999-08-11,1301.93,4.77,41.96
1999-08-12,1298.16,4.66,40.74
1999-08-13,1327.68,4.6,42.21
1999-08-16,1330.77,4.63,42.02
1999-08-17,1344.16,4.68,42.14
1999-08-18,1332.84,4.63,42.36
1999-08-19,1323.59,4.63,41.77
1999-08-20,1336.61,4.69,41.55
1999-08-23,1360.22,4.77,43.08
1999-08-24,1363.5,4.85,45.95
1999-08-25,1381.79,4.79,47.5
1999-08-26,1362.01,4.78,47.16
1999-08-27,1348.27,4.84,46.48
1999-08-30,1324.02,4.85,45.98
1999-08-31,1320.41,4.85,46.13
1999-09-01,1331.07,4.82,46.04
1999-09-02,1319.11,4.78,45.76
1999-09-03,1357.24,4.77,47.78
1999-09-07,1350.45,4.69,46.97
1999-09-08,1344.15,4.69,45.98
1999-09-09,1347.66,4.68,46.88
1999-09-10,1351.66,4.62,47.35
1999-09-13,1344.13,4.63,46.78
1999-09-14,1336.29,4.69,47.38
1999-09-15,1317.97,4.62,46.16
1999-09-16,1318.48,4.56,46.85
1999-09-17,1335.42,4.55,48.07
1999-09-20,1335.53,4.54,48.62
1999-09-21,1307.58,4.65,47.16
1999-09-22,1310.51,4.68,47.88
1999-09-23,1280.41,4.67,45.45
1999-09-24,1277.36,4.67,45.32
1999-09-27,1283.31,4.67,45.57
1999-09-28,1282.2,4.67,45.91
1999-09-29,1268.37,4.68,44.61
1999-09-30,1282.71,4.71,45.13
1999-10-01,1282.81,4.71,44.85
1999-10-04,1304.6,4.7,46.13
1999-10-05,1301.35,4.73,45.76
1999-10-06,1325.4,4.67,46.69
1999-10-07,1317.64,4.7,46.72
1999-10-08,1336.02,4.67,47.32
1999-10-11,1335.21,4.67,47.0
1999-10-12,1313.04,4.72,46.13
1999-10-13,1285.55,4.84,45.38
1999-10-14,1283.42,4.87,45.2
1999-10-15,1247.41,4.89,43.89
1999-10-18,1254.13,4.93,43.79
1999-10-19,1261.32,4.99,43.02
1999-10-20,1289.43,4.99,45.98
1999-10-21,1283.61,4.98,46.38
1999-10-22,1301.65,4.92,46.2
1999-10-25,1293.63,4.9,46.07
1999-10-26,1281.91,4.99,46.04
1999-10-27,1296.71,4.99,45.29
1999-10-28,1342.44,4.95,44.79
1999-10-29,1362.93,4.96,46.13
1999-11-01,1354.12,4.98,46.04
1999-11-02,1347.74,4.98,46.13
1999-11-03,1354.93,4.97,45.85
1999-11-04,1362.64,4.94,45.73
1999-11-05,1370.23,4.98,45.63
1999-11-08,1377.01,5.04,44.83
1999-11-09,1365.28,5.04,44.29
1999-11-10,1373.46,5.05,43.42
1999-11-12,1396.06,5.08,44.45
1999-11-15,1394.39,5.11,43.36
1999-11-16,1420.07,5.14,43.52
1999-11-17,1410.71,5.09,42.36
1999-11-18,1424.94,5.08,42.33
1999-11-19,1422.0,5.08,42.86
1999-11-22,1420.94,5.07,44.76
1999-11-23,1404.64,5.13,44.67
1999-11-24,1417.08,5.13,45.7
1999-11-26,1416.62,5.13,45.41
1999-11-29,1407.83,5.17,44.95
1999-11-30,1388.91,5.15,45.38
1999-12-01,1397.72,5.1,46.45
1999-12-02,1409.04,5.09,47.25
1999-12-03,1433.3,5.09,47.91
1999-12-06,1423.33,5.09,47.57
1999-12-07,1409.17,5.07,46.35
1999-12-08,1403.88,5.06,45.73
1999-12-09,1408.11,5.1,46.23
1999-12-10,1417.04,5.12,46.78
1999-12-13,1415.22,5.21,48.16
1999-12-14,1403.17,5.21,49.19
1999-12-15,1413.33,5.18,54.05
1999-12-16,1418.78,5.22,56.66
1999-12-17,1421.03,5.28,57.44
1999-12-20,1418.09,5.38,56.19
1999-12-21,1433.43,5.42,57.75
1999-12-22,1436.13,5.38,58.59
1999-12-23,1458.34,5.3,58.53
